transmitter_id,date,total_detections,valid_hours,avg_detections_per_hour,current,wind,salinity,temperature,u,v,chlorophyll
A69-1601-32687,2012-08-31,283,18,15.72222222,0.422818,4.8077602,35.423805,21.511543,0.06073839,-0.019700544,0.8518598
A69-1601-32687,2012-09-01,498,24,20.75,0.42301372,7.2485285,35.442722,21.488174,0.023555135,0.06715738,0.73954785
A69-1601-32687,2012-09-02,456,24,19.0,0.39597777,5.7376037,35.441147,21.487452,-0.029083475,0.030981608,0.76233876
A69-1601-32687,2012-09-03,537,24,22.375,0.3660487,5.292981,35.439907,21.487383,-0.021712825,0.037522152,0.8428657
A69-1601-32687,2012-09-04,608,24,25.33333333,0.33127627,5.6076317,35.43054,21.46809,-0.06494714,0.024943797,1.021965
A69-1601-32687,2012-09-05,610,24,25.41666667,0.2798218,6.042919,35.424187,21.442894,-0.0040498083,-0.03252575,1.1325684
A69-1601-32687,2012-09-06,522,23,22.69565217,0.26783732,5.6022835,35.441265,21.530128,0.12469347,-0.048020266,1.0016127
A69-1601-32687,2012-09-07,294,17,17.29411765,0.27217543,6.154544,35.464977,21.600712,0.14802597,-0.051066834,0.66785204
A69-1601-32687,2012-09-08,525,23,22.82608696,0.21253692,6.2555866,35.472855,21.611048,0.14302464,-0.00515116,0.57519287
A69-1601-32687,2012-09-09,580,24,24.16666667,0.22457772,6.1041274,35.47395,21.617653,0.03890439,-0.003329121,0.5173934
A69-1601-32687,2012-09-10,511,24,21.29166667,0.21903872,7.432243,35.44733,21.607882,0.027944284,-0.06890062,0.619275
A69-1601-32687,2012-09-11,510,24,21.25,0.22695002,6.2208548,35.44557,21.627188,-0.050164856,0.006383869,0.58673626
A69-1601-32687,2012-09-12,270,14,19.28571429,0.30274212,6.26129,35.43036,21.688986,-0.1093481,-0.022948679,0.7337108
A69-1601-32687,2012-09-14,29,2,14.5,0.36319053,7.5129724,35.420216,21.765182,0.05899819,-0.027348906,0.826923
A69-1601-32687,2012-09-15,528,24,22.0,0.41743553,7.7256927,35.428802,21.752445,-0.08367593,0.008313799,0.84427905
A69-1601-32687,2012-09-16,523,23,22.73913043,0.45361805,6.919156,35.431572,21.741241,-0.10735197,-0.00963013,0.9878237
A69-1601-32687,2012-09-17,585,24,24.375,0.4476751,5.032367,35.431133,21.752323,-0.019535009,-0.016288513,1.0643396
A69-1601-32687,2012-09-18,595,24,24.79166667,0.43921983,4.2630095,35.431355,21.771318,-0.0052959346,0.015339358,1.1774248
A69-1601-32687,2012-09-19,618,24,25.75,0.4129472,2.7625349,35.437355,21.834042,0.030826997,0.0048812614,1.1579411
A69-1601-32687,2012-09-20,642,24,26.75,0.37637013,3.8116283,35.443966,21.903467,0.05537473,-0.04101115,1.0354434
A69-1601-32687,2012-09-21,580,24,24.16666667,0.34318843,4.9588203,35.45189,21.958292,0.13534433,-0.07932669,0.9116564
A69-1601-32687,2012-09-22,89,8,11.125,0.31402677,6.1606874,35.460163,21.993402,0.1737827,-0.092916906,0.7757027
A69-1601-32687,2012-09-23,78,10,7.8,0.30414513,7.236117,35.463486,22.025103,0.19207038,-0.092597015,0.6856371
A69-1601-32687,2012-09-24,92,10,9.2,0.27547997,6.7192645,35.467175,22.087282,0.08861515,-0.064748876,0.5551821
A69-1601-32687,2012-09-25,125,11,11.36363636,0.30670136,5.4104733,35.465454,22.096481,0.027274076,-0.015104805,0.64126945
A69-1601-32687,2012-09-26,145,15,9.666666667,0.37350163,9.147148,35.461422,22.03438,-0.08815732,0.019140579,0.777771
A69-1601-32687,2012-09-27,157,13,12.07692308,0.39417356,6.7310414,35.464424,21.939749,-0.043273807,-0.0077200294,0.9127881
A69-1601-32687,2012-09-28,225,17,13.23529412,0.39724985,4.869306,35.468353,21.93425,-0.009628308,-0.012955167,0.8902375
A69-1601-32687,2012-09-29,152,14,10.85714286,0.4026747,5.998687,35.47153,21.949999,0.08183066,-0.04954122,0.9750564
A69-1601-32687,2012-09-30,221,21,10.52380952,0.40110818,5.5305963,35.474686,22.012146,0.088010505,-0.00028253347,1.0257856
A69-1601-32687,2012-10-01,169,16,10.5625,0.41137987,9.432638,35.472275,22.005272,-0.07554614,0.07122254,1.162602
A69-1601-32687,2012-10-02,186,18,10.33333333,0.4053663,11.672724,35.464096,21.952497,-0.11020895,-0.0024944749,1.2528653
A69-1601-32687,2012-10-03,89,14,6.357142857,0.39599612,10.418542,35.4247,22.447517,-0.077299245,-0.082507834,0.6332909
A69-1601-32687,2012-10-04,103,15,6.866666667,0.37734354,6.374161,35.39557,22.889051,0.10057669,-0.21264191,0.30469257
A69-1601-32687,2012-10-05,118,13,9.076923077,0.3675601,4.257173,35.409523,22.814545,0.17024232,-0.20005657,0.32983366
A69-1601-32687,2012-10-06,62,10,6.2,0.3082054,4.0640817,35.440113,22.628977,0.18595108,-0.13982853,0.5433377
A69-1601-32687,2012-10-07,117,9,13.0,0.3138663,7.0309863,35.45857,22.581205,0.23377824,-0.13910611,0.7614508
A69-1601-32687,2012-10-08,309,21,14.71428571,0.29199874,5.7262135,35.469288,22.631554,0.2200003,-0.115385555,0.74307704
A69-1601-32687,2012-10-09,226,18,12.55555556,0.2680332,5.212444,35.472374,22.718937,0.1044086,-0.12554543,0.66277367
A69-1601-32687,2012-10-10,109,6,18.16666667,0.31916073,6.4036,35.477406,22.790096,0.2119534,-0.12698309,0.69626033
A69-1601-32687,2012-10-12,25,6,4.166666667,0.38221532,9.671911,35.5088,22.659756,0.24729504,-0.006750518,0.6588559
A69-1601-32687,2012-10-13,131,13,10.07692308,0.38858193,5.3877835,35.522697,22.567738,0.04452199,0.0005611428,0.59469914
A69-1601-32687,2012-10-14,78,11,7.090909091,0.4265445,3.9697027,35.521072,22.536283,0.067417674,-0.04982822,0.7560514
A69-1601-32687,2012-10-15,95,8,11.875,0.45702404,5.286088,35.516823,22.513058,0.050738648,-0.06603006,0.975443
A69-1601-32687,2012-10-16,32,4,8.0,0.49470145,6.0982766,35.492027,22.589506,0.065792166,-0.14632836,0.98406434
A69-1601-32687,2012-10-17,7,2,3.5,0.52613753,3.4873688,35.4566,22.794605,0.19176602,-0.19708942,0.5876332
A69-1601-32687,2012-10-26,2,1,2.0,0.35923675,3.3535588,35.458054,22.914879,0.06489445,-0.09661588,0.89136493
A69-1601-32687,2012-11-02,72,5,14.4,0.33592838,9.167445,35.45792,23.14108,0.15188146,-0.071310945,0.9412739
A69-1601-32687,2012-11-03,122,15,8.133333333,0.34729838,9.689941,35.46868,23.211416,-0.09374389,0.06379198,0.898425
A69-1601-32687,2012-11-04,161,14,11.5,0.34514734,7.75553,35.465614,23.184828,-0.16221023,0.056167386,0.9497335
A69-1601-32687,2012-11-05,113,15,7.533333333,0.35794085,7.208763,35.462013,23.0277,-0.22620307,0.098627985,0.9258805
A69-1601-32687,2012-11-06,121,14,8.642857143,0.34330505,7.3599,35.464424,22.983728,-0.19334303,0.06479822,0.86464393
A69-1601-32687,2012-11-07,78,13,6.0,0.29926577,5.895649,35.463425,23.00733,-0.1551684,-0.008644259,0.84178185
A69-1601-32687,2012-11-08,60,9,6.666666667,0.32708097,6.077153,35.458866,23.026102,0.03750895,-0.0975113,0.6991217
A69-1601-32687,2012-11-09,72,8,9.0,0.27322328,5.3762536,35.463364,23.102795,0.052427378,-0.029811423,0.66390073
A69-1601-32687,2012-11-10,53,7,7.571428571,0.34033984,4.311987,35.465645,23.183311,0.09327146,-0.02161309,0.6275779
A69-1601-32687,2012-11-11,9,3,3.0,0.46796647,12.658164,35.465096,23.227158,-0.1872884,0.2215815,0.61581564
A69-1601-32687,2012-11-12,8,2,4.0,0.57232773,11.803392,35.464836,23.155083,-0.40485257,0.187132,0.77044237
A69-1601-32687,2012-11-13,4,2,2.0,0.47316438,6.4579334,35.445873,23.24013,-0.17394994,0.019860022,0.6876521
A69-1601-32687,2012-11-14,22,5,4.4,0.4579893,4.2671065,35.446587,23.177795,-0.0021097849,-0.021104278,1.0889971
A69-1601-32687,2012-11-15,17,3,5.666666667,0.43902218,4.212573,35.45087,23.23889,0.03788864,-0.0049485993,1.064712
A69-1601-32687,2012-11-16,19,4,4.75,0.4298577,6.1848764,35.458805,23.328167,-0.001614569,-0.0065233987,1.1320691
A69-1601-32687,2012-11-17,23,6,3.833333333,0.39429355,6.8578243,35.463768,23.361502,0.012186306,-0.03488038,1.1878437
A69-1601-32687,2012-11-18,24,4,6.0,0.36964625,7.0016613,35.467014,23.436914,0.005281485,-0.04675234,1.1742425
A69-1601-32687,2012-11-19,42,7,6.0,0.34350386,5.435399,35.46983,23.571705,0.10640716,-0.0256906,0.904727
A69-1601-32687,2012-11-20,22,6,3.666666667,0.30305186,8.404336,35.476963,23.74015,-0.108799696,0.10149214,0.55638975
A69-1601-32687,2012-11-21,40,8,5.0,0.30181447,7.6340866,35.505623,23.819715,-0.18730497,0.11403558,0.6738678
A69-1601-32687,2012-11-22,68,12,5.666666667,0.24753085,3.537117,35.52301,23.90674,-0.06316207,0.054164007,0.6451864
A69-1601-32687,2012-11-23,26,8,3.25,0.26741987,5.353149,35.531956,23.98025,-0.034973428,0.033239886,0.64639175
A69-1601-32687,2012-11-24,31,11,2.818181818,0.2793479,5.804747,35.53656,24.06336,-0.013909523,0.012129337,0.60219157
A69-1601-32687,2012-11-25,100,10,10.0,0.32701677,5.466362,35.522285,24.043945,0.061361533,-0.0084085185,0.68453825
A69-1601-32687,2012-11-26,154,13,11.84615385,0.35427675,5.670077,35.51485,24.113562,0.09696875,-0.011813876,0.64507437
A69-1601-32687,2012-11-27,105,13,8.076923077,0.37915096,6.390653,35.509995,24.173635,0.029800687,-0.043189544,0.63123006
A69-1601-32687,2012-11-28,176,18,9.777777778,0.4032754,4.3951173,35.508854,24.233425,-0.024103962,0.022410851,0.66215074
A69-1601-32687,2012-11-29,152,19,8.0,0.42126006,4.0889115,35.52456,24.319628,-0.08060462,0.024820061,0.74587
A69-1601-32687,2012-11-30,30,5,6.0,0.38785765,4.548011,35.52677,24.353456,0.016192127,-0.0069162976,0.8479254
A69-1601-32687,2012-12-01,17,6,2.833333333,0.37183058,5.1392894,35.53337,24.560076,0.007084872,0.0058960747,0.7615994
A69-1601-32687,2012-12-02,24,4,6.0,0.3549409,4.289708,35.538563,24.638222,0.015496405,-0.0149919875,0.6652634
A69-1601-32687,2012-12-04,44,5,8.8,0.30798358,9.236888,35.53882,24.704565,0.17491508,-0.09731228,0.53469425
A69-1601-32687,2012-12-05,49,12,4.083333333,0.22145084,5.563344,35.54902,24.843895,0.042212866,0.04993483,0.47402173
A69-1601-32687,2012-12-06,59,10,5.9,0.25529963,5.835466,35.562912,24.96709,-0.049140472,0.09440525,0.3310223
A69-1601-32687,2012-12-07,31,6,5.166666667,0.28232276,6.719875,35.569214,25.09053,-0.16124937,0.02649187,0.3971249
A69-1601-32687,2012-12-08,45,6,7.5,0.28479806,6.727144,35.56786,24.875307,-0.181847,0.028313763,0.60944337
A69-1601-32687,2012-12-09,5,2,2.5,0.3058675,6.483691,35.567513,24.748743,-0.13257976,0.055792924,0.608313
A69-1601-32687,2012-12-11,4,2,2.0,0.5394775,10.722458,35.58252,24.675705,-0.28589055,0.16829325,0.7215923
A69-1601-32687,2012-12-14,8,4,2.0,0.5229748,9.37711,35.499454,24.61689,-0.2268829,0.08337079,0.7706702
A69-1601-32687,2013-06-19,3,1,3.0,0.31451625,8.377334,35.32497,22.728006,-0.0064773667,0.11850068,0.7259822
A69-1601-32687,2013-06-22,2,1,2.0,0.4388912,7.5934124,35.313137,22.622833,-0.043807976,0.0415965,1.3616126
A69-1601-32687,2013-06-25,2,1,2.0,0.4622195,7.5124183,35.326954,22.555521,-0.057170767,0.00757209,1.4696014
A69-1601-32687,2013-06-26,4,2,2.0,0.43660304,7.1297297,35.33608,22.46216,0.0019277197,0.015821766,1.4756036
A69-1601-32688,2011-02-21,150,14,10.71428571,0.4361269,2.886086,35.25672,25.935333,0.05487135,0.019317118,0.91703326
A69-1601-32688,2011-02-22,248,16,15.5,0.4405939,10.446298,35.246944,25.936268,-0.07698501,0.14656575,1.0662987
A69-1601-32688,2011-02-23,80,6,13.33333333,0.5673962,13.191728,35.27207,25.771929,-0.39647186,0.23870149,1.2084996
A69-1601-32688,2011-03-20,85,6,14.16666667,0.5311202,6.636231,35.209995,25.879463,0.23937058,0.015904905,1.0038255
A69-1601-32688,2011-03-21,55,4,13.75,0.47582054,4.685237,35.149277,26.016968,0.07942027,0.08248266,0.94504935
A69-1601-32688,2011-03-22,208,16,13.0,0.44993612,5.061527,35.17142,26.130058,0.1286045,0.07841212,0.8019794
A69-1601-32688,2011-03-23,85,6,14.16666667,0.4606553,3.646893,35.190506,26.177782,0.17590006,0.06870713,0.79637206
A69-1601-32688,2011-03-31,137,7,19.57142857,0.33761334,7.001876,35.283096,26.322674,0.040841866,-0.069085956,1.0694836
A69-1601-32688,2011-04-01,10,1,10.0,0.36706063,9.441767,35.286457,26.225637,-0.06994001,-0.0798578,0.7747234
A69-1601-32688,2011-04-14,47,5,9.4,0.33925018,3.2371302,35.318527,25.72833,0.012043378,0.0390904,0.60075396
A69-1601-32688,2011-04-22,94,4,23.5,0.40321934,6.2991395,35.333263,24.857412,-0.08531946,0.07717706,1.0907649
A69-1601-32688,2011-05-01,158,8,19.75,0.35930976,5.4255214,35.34408,24.763794,-0.103955805,0.03555144,0.9928596
A69-1601-32688,2011-05-02,208,14,14.85714286,0.34790158,2.903681,35.34836,24.762774,-0.007148893,-0.035366755,0.98951626
A69-1601-32688,2011-05-03,165,7,23.57142857,0.34367025,2.0117493,35.350796,24.725851,0.09706138,-0.03247814,1.0093089
A69-1601-32688,2011-05-23,118,8,14.75,0.262298,4.98772,35.407475,23.226957,0.076923504,-0.043418944,1.6487578
A69-1601-32688,2011-05-24,51,3,17.0,0.30187812,7.347032,35.368206,23.222273,0.14041214,0.070531555,1.5583091
A69-1601-32688,2011-05-25,68,8,8.5,0.2633704,8.448391,35.405136,23.159714,0.053458795,0.106129505,1.1497223
A69-1601-32688,2011-05-26,8,1,8.0,0.2601361,8.265191,35.422134,23.034943,-0.007500172,0.13142592,0.97712994
A69-1601-32688,2011-05-28,71,6,11.83333333,0.30545017,6.321018,35.423996,22.891047,-0.081179164,0.04192628,1.400192
A69-1601-32688,2011-05-29,129,7,18.42857143,0.2963509,4.7266326,35.427658,22.828396,-0.032340214,0.003105551,1.3119427
A69-1601-32688,2011-06-05,21,4,5.25,0.33965737,1.220057,35.467834,22.794756,0.02119071,-0.050312977,1.408421
A69-1601-32688,2011-06-06,127,6,21.16666667,0.32475233,2.6307964,35.46993,22.764347,0.02755473,-0.016031941,1.3514125
A69-1601-32688,2011-06-07,147,12,12.25,0.32331076,2.0159464,35.470768,22.752367,0.015044479,0.013595219,1.2871449
A69-1601-32688,2011-06-08,333,16,20.8125,0.28438345,3.0643654,35.471302,22.739023,0.04913475,0.012232188,1.2791706
A69-1601-32688,2011-06-09,104,9,11.55555556,0.31902608,8.42599,35.471527,22.658962,0.01910919,0.09917626,1.1367462
A69-1601-32688,2011-06-10,72,10,7.2,0.29206312,7.1485214,35.480423,22.532024,0.0049353237,0.055359084,1.1200154
A69-1601-32688,2011-06-11,148,11,13.45454545,0.3280968,11.063015,35.450413,22.4313,-0.067898385,0.11252129,1.0926452
A69-1601-32688,2011-06-12,315,16,19.6875,0.39795536,7.876688,35.434357,22.378777,-0.015444401,0.0052112956,1.1150188
A69-1601-32688,2011-06-13,161,9,17.88888889,0.3880131,5.5731573,35.44448,22.361374,-0.011936789,0.05810502,1.1134315
A69-1601-32688,2011-06-14,199,17,11.70588235,0.410675,4.0824146,35.45046,22.356056,-0.0046210214,-0.0022999363,1.1506113
A69-1601-32688,2011-06-15,116,8,14.5,0.41432592,3.743169,35.455315,22.34474,0.012438419,0.00048830226,1.1577623
A69-1601-32688,2011-06-16,23,1,23.0,0.4141801,5.896243,35.460762,22.308115,0.02659811,-0.00776123,1.2149799
A69-1601-32688,2011-06-17,72,6,12.0,0.41069636,7.016196,35.46716,22.249454,0.064763054,0.018518044,1.2009896
A69-1601-32688,2011-06-18,131,9,14.55555556,0.3957417,10.19412,35.47771,22.131927,0.06915537,0.10081576,1.1172538
A69-1601-32688,2011-06-19,121,6,20.16666667,0.365412,5.507568,35.488556,22.012693,0.0021191954,0.03256683,1.054507
A69-1601-32688,2011-06-20,143,12,11.91666667,0.31227064,2.3979363,35.491646,22.037445,0.023685133,-0.010339313,1.0849862
A69-1601-32688,2011-06-21,85,9,9.444444444,0.2818285,3.542169,35.49489,22.047075,0.048180874,-0.021002326,1.1088414
A69-1601-32688,2011-06-22,108,12,9.0,0.23123667,7.0069985,35.498455,22.054228,0.116179764,0.02383108,1.1317126
A69-1601-32688,2011-06-23,251,16,15.6875,0.26275775,7.7254057,35.50932,21.911978,-0.0053775376,0.094405994,0.96890116
A69-1601-32688,2011-06-24,191,13,14.69230769,0.23154804,7.953002,35.5173,21.812513,-0.059703484,0.06858771,1.0930977
A69-1601-32688,2011-06-25,95,9,10.55555556,0.24482419,9.280886,35.52179,21.759058,-0.08357685,0.08356443,1.3485386
A69-1601-32688,2011-07-08,43,3,14.33333333,0.29521382,7.3780184,35.58213,21.907103,0.04713706,0.06623245,1.129842
A69-1601-32688,2011-07-09,140,9,15.55555556,0.2842736,5.8227224,35.58745,21.84432,0.016302295,0.047081884,0.97057617
A69-1601-32688,2011-07-10,832,24,34.66666667,0.32587862,7.4565625,35.596687,21.719128,0.046870146,0.06118322,0.92292476
A69-1601-32688,2011-07-11,800,24,33.33333333,0.35161492,8.694449,35.60961,21.57246,0.057446714,0.08887469,0.7869087
A69-1601-32688,2011-07-12,826,24,34.41666667,0.38086647,6.409492,35.615273,21.482094,-0.03095843,0.0015181567,0.8568011
A69-1601-32688,2011-07-13,806,24,33.58333333,0.38543057,4.317258,35.611107,21.499609,0.021257741,-0.054542944,1.0250407
A69-1601-32688,2011-07-14,841,24,35.04166667,0.39963576,5.173191,35.611355,21.486551,0.010471153,-0.014317308,1.1470388
A69-1601-32688,2011-07-15,827,24,34.45833333,0.47343266,10.656024,35.616776,21.369759,-0.18869777,0.06743021,1.1720157
A69-1601-32688,2011-07-16,831,24,34.625,0.5113924,9.637788,35.588863,21.305206,-0.24520649,0.006604151,1.4584868
A69-1601-32688,2011-07-17,823,24,34.29166667,0.39925408,6.8241596,35.584705,21.328802,-0.065681554,0.02535042,1.4567657
A69-1601-32688,2011-07-18,821,24,34.20833333,0.36810395,5.5852313,35.58992,21.331244,0.007501638,0.015425925,1.4428787
A69-1601-32688,2011-07-19,824,24,34.33333333,0.3221064,6.920219,35.595127,21.300924,0.102372214,0.042533465,1.6559124
A69-1601-32688,2011-07-20,842,24,35.08333333,0.2913687,9.502819,35.610306,21.180326,0.13015985,0.08856355,1.5544789
A69-1601-32688,2011-07-21,827,24,34.45833333,0.26079288,8.654746,35.62276,21.111313,0.12746368,0.07405284,1.2057915
A69-1601-32688,2011-07-22,836,24,34.83333333,0.24626829,7.9664383,35.63712,21.019455,0.111658335,0.10254172,0.9458629
A69-1601-32688,2011-07-23,821,24,34.20833333,0.19849923,7.1891484,35.642975,20.994213,0.030998522,0.03074177,0.8855263
A69-1601-32688,2011-07-24,794,24,33.08333333,0.23412278,6.483606,35.649693,20.914543,-0.046057653,0.02901288,0.8190247
A69-1601-32688,2011-07-25,791,24,32.95833333,0.2712877,3.296542,35.637215,20.994446,0.07644339,-0.079900526,0.8187946
A69-1601-32688,2011-07-26,680,24,28.33333333,0.31594488,2.6094038,35.635826,21.098017,0.16434912,-0.05852875,0.9664798
A69-1601-32688,2011-07-27,745,24,31.04166667,0.32708427,3.7169688,35.64486,21.087597,0.11416029,-0.039608307,0.8601946
A69-1601-32688,2011-07-28,795,24,33.125,0.35293344,7.744316,35.654537,20.994297,0.030265572,-0.0029624354,0.84700453
A69-1601-32688,2011-07-29,768,24,32.0,0.3858539,8.1810255,35.658623,20.935192,-0.0069565396,0.012212724,0.8429074
A69-1601-32688,2011-07-30,489,24,20.375,0.41341236,8.688383,35.65458,20.924047,-0.06456408,0.0043575694,0.9572729
A69-1601-32688,2011-07-31,656,24,27.33333333,0.44592053,7.678778,35.647354,20.917583,-0.060198706,0.010945259,1.1518974
A69-1601-32688,2011-08-01,674,24,28.08333333,0.4520052,6.7518864,35.648174,20.884342,-0.048287936,0.014067503,1.3221213
A69-1601-32688,2011-08-02,697,24,29.04166667,0.44517988,7.2968283,35.65208,20.83199,-0.079019524,0.040081125,1.4861352
A69-1601-32688,2011-08-03,756,24,31.5,0.41340214,8.258985,35.64941,20.77834,-0.07767348,0.030075554,1.6951547
A69-1601-32688,2011-08-04,676,24,28.16666667,0.36654007,9.250982,35.650364,20.75867,-0.047445104,0.017238358,1.822472
A69-1601-32688,2011-08-05,786,24,32.75,0.31101587,8.61021,35.653973,20.771252,-0.004185917,-0.039707832,2.0057673
A69-1601-32688,2011-08-06,799,24,33.29166667,0.28931257,5.930637,35.651318,20.93154,0.09361929,-0.101496555,1.7300837
A69-1601-32688,2011-08-07,821,24,34.20833333,0.30232918,2.773872,35.649544,21.051447,0.1350121,-0.103703804,1.4976044
A69-1601-32688,2011-08-08,827,24,34.45833333,0.31780815,5.731662,35.653618,21.043682,0.16720985,-0.08881995,1.2890222
A69-1601-32688,2011-08-09,824,24,34.33333333,0.31221816,5.1540546,35.662453,20.937721,0.047386765,0.017179126,1.0752754
A69-1601-32688,2011-08-10,787,24,32.79166667,0.36362973,5.3135223,35.66821,20.890434,0.014878566,-0.057158846,1.1562449
A69-1601-32688,2011-08-11,773,24,32.20833333,0.39689717,9.822076,35.69107,20.775755,0.17254847,-0.09260117,1.1025677
A69-1601-32688,2011-08-12,819,24,34.125,0.4094431,7.204895,35.718422,20.624205,-0.016156122,0.094332516,0.9292403
A69-1601-32688,2011-08-13,791,24,32.95833333,0.4107012,5.9885354,35.712997,20.596678,-0.058025558,0.013815311,1.1969628
A69-1601-32688,2011-08-14,837,24,34.875,0.40433466,6.2942734,35.723423,20.567043,0.013663684,0.012214849,1.3415046
A69-1601-32688,2011-08-15,807,24,33.625,0.38928175,6.3831067,35.737545,20.56403,0.061896276,-0.0122579755,1.1400313
A69-1601-32688,2011-08-16,761,24,31.70833333,0.37261325,4.6641574,35.724483,20.632013,0.10480071,-0.068944,1.232007
A69-1601-32688,2011-08-17,814,24,33.91666667,0.3473473,4.306917,35.697823,20.750923,0.12071304,-0.09933626,1.6149119
A69-1601-32688,2011-08-18,818,24,34.08333333,0.31781444,5.3788257,35.689823,20.794592,0.15855576,-0.08889041,1.8331821
A69-1601-32688,2011-08-19,834,24,34.75,0.2556939,5.167043,35.702488,20.739126,0.048403826,0.017156765,1.7241855
A69-1601-32688,2011-08-20,840,24,35.0,0.20924094,6.1192417,35.69706,20.731653,0.018282454,-0.009808427,1.8102989
A69-1601-32688,2011-08-21,822,24,34.25,0.23302118,11.801175,35.6938,20.705185,-0.044653676,0.14291658,1.8712132
A69-1601-32688,2011-08-22,813,24,33.875,0.36385956,13.724432,35.68051,20.67815,-0.26109555,0.19942969,2.0623693
A69-1601-32688,2011-08-23,836,24,34.83333333,0.30843157,10.51346,35.678528,20.966562,-0.18276145,-0.00829837,1.9482551
A69-1601-32688,2011-08-24,801,24,33.375,0.3445596,12.349303,35.692585,21.119219,-0.18178934,0.13939878,1.4859737
A69-1601-32688,2011-08-25,754,24,31.41666667,0.3841986,10.716535,35.69834,21.137966,-0.16364862,0.09234638,1.3655572
A69-1601-32688,2011-08-26,764,24,31.83333333,0.38559416,7.930106,35.68779,21.18213,-0.056174945,-0.042436063,1.4825785
A69-1601-32688,2011-08-27,728,24,30.33333333,0.43800452,6.8151636,35.690414,21.226152,0.054443534,-0.1143872,1.4978061
A69-1601-32688,2011-08-28,726,24,30.25,0.45756692,3.5182414,35.68918,21.268707,0.08401629,-0.0775194,1.4068785
A69-1601-32688,2011-08-29,682,24,28.41666667,0.47421053,4.5839863,35.687687,21.263973,-0.0221629,-0.004101025,1.3084567
A69-1601-32688,2011-08-30,694,24,28.91666667,0.484451,4.5370045,35.684437,21.25403,-0.044057876,-0.04074647,1.469389
A69-1601-32688,2011-08-31,726,24,30.25,0.4617905,5.3362293,35.6812,21.26479,0.021916358,-0.012726193,1.5392925
A69-1601-32688,2011-09-01,690,24,28.75,0.43518466,6.557664,35.683712,21.260424,-0.04895449,0.033416416,1.5933971
A69-1601-32688,2011-09-02,643,24,26.79166667,0.38491887,8.209566,35.681793,21.22728,-0.06784557,0.046081543,1.731354
A69-1601-32688,2011-09-03,558,24,23.25,0.33976734,10.538426,35.682747,21.176208,-0.09282901,0.096590355,1.8706319
A69-1601-32688,2011-09-04,709,24,29.54166667,0.2841421,9.157593,35.684467,21.12381,-0.07225872,0.049588002,2.0462804
A69-1601-32688,2011-09-05,688,24,28.66666667,0.26352718,9.323161,35.686176,21.116367,-0.067653514,0.037903894,2.113291
A69-1601-32688,2011-09-06,512,22,23.27272727,0.29671556,8.485576,35.680267,21.147385,-0.05391746,-0.008041662,1.8342786
A69-1601-32688,2011-09-07,557,24,23.20833333,0.31169423,6.828271,35.681244,21.254656,0.009460202,-0.042356502,1.4241529
A69-1601-32688,2011-09-08,738,24,30.75,0.3374473,4.5601254,35.68419,21.337208,0.021400282,-0.057661787,1.1443369
A69-1601-32688,2011-09-09,790,24,32.91666667,0.37935317,8.702618,35.6722,21.355394,0.11042054,-0.10751877,1.1082685
A69-1601-32688,2011-09-10,738,24,30.75,0.37452704,10.484238,35.682312,21.25472,0.10540795,0.09553234,1.0111012
A69-1601-32688,2011-09-11,722,24,30.08333333,0.39032575,5.932653,35.69231,21.17404,-0.031148916,0.063974805,0.9424739
A69-1601-32688,2011-09-12,147,5,29.4,0.36912924,5.830087,35.69566,21.151478,-0.06384618,0.034611728,1.1658306
A69-1601-32688,2011-09-13,676,21,32.19047619,0.38149852,7.3704643,35.69822,21.131014,-0.12016927,0.045828935,1.394659
A69-1601-32688,2011-09-14,750,24,31.25,0.36169523,6.108527,35.70016,21.177011,-0.09601774,-0.0042925463,1.3687468
A69-1601-32688,2011-09-15,694,24,28.91666667,0.32343584,2.8643873,35.70461,21.319016,0.0035268804,-0.0564484,1.1464317
A69-1601-32688,2011-09-16,649,24,27.04166667,0.302595,2.0163112,35.70723,21.408678,0.031018432,-0.050837938,1.155655
A69-1601-32688,2011-09-17,614,24,25.58333333,0.2714172,1.8289381,35.70956,21.44869,0.079472795,-0.038392127,1.2782481
A69-1601-32688,2011-09-18,492,24,20.5,0.21861988,1.5923948,35.71341,21.499126,0.060233727,-0.0016449514,1.2522012
A69-1601-32688,2011-09-19,442,24,18.41666667,0.21201845,3.5881865,35.717583,21.573717,0.0060260925,-0.061453532,1.2419419
A69-1601-32688,2011-09-20,455,24,18.95833333,0.20944443,4.463367,35.72205,21.59569,0.11379545,-0.07479338,1.0645574
A69-1601-32688,2011-09-21,511,24,21.29166667,0.19601561,3.9230993,35.72775,21.64017,0.11334878,0.005898394,0.7690825
A69-1601-32688,2011-09-22,586,24,24.41666667,0.26860648,7.689171,35.73411,21.696564,-0.03679164,0.02421579,0.8486514
A69-1601-32688,2011-09-23,550,24,22.91666667,0.38159326,5.163282,35.727055,21.840832,0.10250408,-0.15129143,0.8309983
A69-1601-32688,2011-09-24,614,24,25.58333333,0.4120254,3.470546,35.732834,21.878546,0.15963,-0.13622288,0.8014107
A69-1601-32688,2011-09-25,561,24,23.375,0.4772371,5.432899,35.73505,21.978678,0.1181486,-0.17288636,0.7975832
A69-1601-32688,2011-09-26,456,24,19.0,0.46291316,8.006505,35.732464,22.069244,0.03923042,-0.08021492,0.86132574
